"propertyLocation_id","props.bedrooms","props.bathrooms","props.price","props.variableData","props.zestimate","props.rentestimate","props.livingArea","props.lotAreaValue","propertyType_id","propertyUnit_id"
360,4,3,725000,"Sold 04/27/2023",722200,3186,2963,5662.8,1,2
361,4,4,815000,"Sold 04/27/2023",812500,3581,3504,6098.4,1,2
362,4,2,405000,"Sold 04/27/2023",453000,1994,1716,6098.4,1,2
363,4,2,927000,"Sold 04/27/2023",453000,1708,1716,8712,3,2
364,3,4,645000,"Sold 04/27/2023",670000,2550,2607,3136.32,2,2
365,3,3,505000,"Sold 04/27/2023",496300,2250,2000,2613.6,2,2
366,5,5,926690,"Sold 04/27/2023",496300,3930,4985,8712,1,2
367,2,2,405000,"Sold 04/27/2023",404500,1998,1654,0,5,2
368,5,3,650000,"Sold 04/26/2023",647800,2496,2201,8276.4,1,2
369,5,3,769000,"Sold 04/26/2023",766400,3379,2975,8276.4,1,2
370,4,5,1265000,"Sold 04/26/2023",1260700,5559,5222,0.29,1,1
371,4,4,530000,"Sold 04/26/2023",528200,2400,2786,2090.88,2,2
372,3,4,685460,"Sold 04/26/2023",685400,3011,2496,3484.8,2,2
373,3,4,690000,"Sold 04/26/2023",690000,3032,2496,3441.24,2,2
374,2,2,335000,"Sold 04/26/2023",333900,1851,1400,0,5,2
375,3,3,390000,"Sold 04/25/2023",388600,1949,1728,1742.4,2,2
376,2,3,500000,"Sold 04/24/2023",499000,2294,2025,4356,2,2
377,2,3,389900,"Sold 04/24/2023",388400,1940,1740,1742.4,2,2
378,2,2,325000,"Sold 04/24/2023",323500,1999,1424,1742.4,1,2
379,2,2,1056500,"Sold 04/24/2023",323500,1677,1424,8276,3,2
380,5,5,1056354,"Sold 04/24/2023",323500,4517,4989,8232.84,1,2
381,2,3,325000,"Sold 04/24/2023",323700,1800,1364,0,5,2
382,3,3,77000,"Sold 04/21/2023",470900,2129,1679,8276,1,2
383,3,2,450000,"Sold 04/21/2023",447900,1999,1585,3484.8,1,2
384,5,5,910000,"Sold 04/21/2023",905700,4000,4097,8712,1,2
385,5,3,765000,"Sold 04/21/2023",752600,3362,3024,8276.4,1,2
386,3,3,422500,"Sold 04/21/2023",421000,2094,1751,4356,2,2
387,2,2,660000,"Sold 04/21/2023",659900,2350,2163,0.21,1,1
388,2,2,335000,"Sold 04/21/2023",333900,1895,1391,0.21,1,1
389,6,5,1475000,"Sold 04/20/2023",1469900,6484,4677,0.49,1,1
390,5,4,885000,"Sold 04/20/2023",880600,3890,3776,6534,1,2
391,3,3,702000,"Sold 04/20/2023",701800,3084,2464,7405.2,1,2
392,4,4,508000,"Sold 04/20/2023",506300,2400,2774,2178,2,2
393,3,3,732000,"Sold 04/20/2023",729700,3268,2837,6969.6,1,2
394,3,2,470000,"Sold 04/19/2023",467900,2199,1459,5662.8,1,2
395,4,4,440000,"Sold 04/18/2023",438300,1994,1840,1742.4,2,2
396,2,3,400000,"Sold 04/18/2023",398600,1920,1763,1742.4,2,2
397,4,3.5,535000,"Sold 04/18/2023",531600,2400,2500,3049,2,2
398,3,4,632000,"Sold 04/18/2023",640000,2594,2496,3005.64,2,2
399,4,3,750000,"Sold 04/17/2023",746900,3297,2449,8276.4,1,2
400,2,3,385000,"Sold 04/17/2023",383400,1867,1696,1742.4,2,2
401,2,3,6373500,"Sold 04/17/2023",383400,1978,1696,1.919995409,3,1
402,3,4,632500,"Sold 04/17/2023",670000,2594,2496,3310.56,2,2
403,4,4,562000,"Sold 04/14/2023",581100,2594,2355,2265.12,2,2
404,4,3,605000,"Sold 04/14/2023",602300,2650,2359,3571.92,2,2
405,6,4,1080000,"Sold 04/13/2023",1071700,4748,5038,10018.8,1,2
406,6,5,625000,"Sold 04/13/2023",1071700,1925,19032,0.5,1,1
407,3,4,675000,"Sold 04/13/2023",700000,2594,2607,3136.32,2,2
408,3,3,625000,"Sold 04/13/2023",620200,2450,2327,0,5,2
409,2,3,392500,"Sold 04/12/2023",389400,1949,1740,1742.4,2,2
410,6,4,805000,"Sold 04/12/2023",793000,3467,3679,10018.8,1,2
411,4,3,631000,"Sold 04/10/2023",625700,2500,2353,7840.8,1,2
412,5,4,850000,"Sold 04/10/2023",842800,3738,3338,8276.4,1,2
413,5,4,737500,"Sold 04/10/2023",731300,3243,3252,6098.4,1,2
414,5,3,952500,"Sold 04/06/2023",943400,4189,3970,0.28,1,1
415,5,3,820000,"Sold 04/06/2023",812200,3606,3460,0.34,1,1
416,3,4,625000,"Sold 04/06/2023",619000,2450,2560,3049.2,2,2
417,5,5,973000,"Sold 04/06/2023",963700,4279,3944,8276.4,1,2
418,4,3,605000,"Sold 04/05/2023",599100,2500,2456,0.25,1,1
419,4,4,549990,"Sold 04/05/2023",566300,2695,2623,2613.6,2,2
420,5,4,950000,"Sold 04/05/2023",949600,4173,3420,8842.68,1,2
421,2,3,450000,"Sold 03/31/2023",445000,2377,2101,3920.4,2,2
422,3,2,492500,"Sold 03/31/2023",494700,2125,1452,4356,1,2
423,4,3.5,475000,"Sold 03/31/2023",469700,2400,2201,1742,2,2
424,3,3,702346,"Sold 03/31/2023",469700,2850,2805,8319.96,1,2
425,3,3,709120,"Sold 03/31/2023",469700,2895,2832,6534,1,2
426,5,5,1022363,"Sold 03/31/2023",469700,1625,4946,9191.16,1,2
427,4,4,475000,"Sold 03/31/2023",471200,2496,2201,0.4,2,1
428,5,5,987813,"Sold 03/31/2023",471200,5616,5664,9801,1,2
429,4,4,525500,"Sold 03/31/2023",525100,2600,2421,3049.2,2,2
430,3,3,470000,"Sold 03/30/2023",464700,1999,1647,3920.4,2,2
431,5,3,540000,"Sold 03/30/2023",533900,2294,2106,5662.8,1,2
432,2,3,335000,"Sold 03/30/2023",331100,1798,1541,1306.8,2,2
433,3,3,600000,"Sold 03/30/2023",593200,2400,2444,3920.4,2,2
434,5,5,1385000,"Sold 03/30/2023",1369300,6093,4513,0.33,1,1
435,5,5,1165000,"Sold 03/30/2023",1151800,5172,4470,0.29,1,1
436,5,5,1022500,"Sold 03/30/2023",1151800,1650,4470,9147,3,2
437,4,4,350000,"Sold 03/30/2023",346000,2250,1856,4356,2,2
438,5,4,1392270,"Sold 03/30/2023",289100,3699,3786,8712,1,2
439,4,4,1100000,"Sold 03/29/2023",1087200,4840,3657,0.41,1,1
440,2,2,558000,"Sold 03/29/2023",557000,2094,1768,7405.2,1,2
441,2,2,558000,"Sold 03/29/2023",551500,1999,1625,5662.8,1,2
442,5,3,817000,"Sold 03/29/2023",807500,3631,3198,7405.2,1,2
443,5,3,570000,"Sold 03/29/2023",563400,2800,3198,4.529981635,1,1
444,4,3,530000,"Sold 03/29/2023",523900,2650,2270,2700.72,2,2
445,4,3,3307500,"Sold 03/28/2023",523900,1605,2270,11,3,1
446,4,3,535000,"Sold 03/28/2023",528700,2495,2404,5662.8,2,2
447,4,4,746999,"Sold 03/28/2023",738200,3287,2974,6534,1,2
448,5,5,970000,"Sold 03/28/2023",983500,3699,3824,9452.52,1,2
449,2,2,481500,"Sold 03/27/2023",475700,2100,1800,6534,2,2
450,3,3,650000,"Sold 03/27/2023",649900,2900,3560,9583.2,1,2
451,3,3.5,830000,"Sold 03/27/2023",820000,3652,1898,1306,1,2
452,3,2,500000,"Sold 03/24/2023",499700,2166,1409,5227.2,1,2
453,3,4,635000,"Sold 03/24/2023",499700,2594,2607,2831.4,2,2
454,4,3,540000,"Sold 03/24/2023",533100,2650,2270,2700.72,2,2
455,4,3,625000,"Sold 03/23/2023",616900,2629,2672,9147.6,1,2
456,3,4,470000,"Sold 03/23/2023",463900,2294,2015,1742.4,2,2
457,4,3,525000,"Sold 03/23/2023",518200,2668,2270,2613,2,2
458,4,3,600000,"Sold 03/23/2023",630200,2700,2270,2613,2,2
459,4,3,525000,"Sold 03/23/2023",518200,2700,2270,2439.36,2,2
460,6,4,680000,"Sold 03/21/2023",670900,2989,3082,8712,1,2
461,5,3,680000,"Sold 03/20/2023",670700,2989,3055,7405.2,1,2
462,4,4,500000,"Sold 03/20/2023",493200,2294,2503,1742.4,2,2
463,4,4,491000,"Sold 03/20/2023",484300,2637,2503,2178,1,2
464,4,3,485000,"Sold 03/20/2023",505500,2450,2159,2613.6,2,2
465,3,3,560000,"Sold 03/17/2023",552000,2299,2283,6969.6,1,2
466,4,3,775000,"Sold 03/17/2023",763900,3406,3033,7492.32,1,2
467,4,4,780000,"Sold 03/17/2023",768800,3427,3442,4530.24,1,2
468,3,3,516990,"Sold 03/17/2023",768800,2500,2289,2613.6,2,2
469,3,4,627000,"Sold 03/17/2023",640900,2594,2496,2918.52,2,2
470,4,3,501913,"Sold 03/17/2023",501900,2450,2163,2613.6,2,2
471,4,4,529990,"Sold 03/17/2023",529400,2498,2259,2265.12,2,2
472,4,4,898000,"Sold 03/16/2023",884900,3946,3471,0.31,1,1
473,2,2,450000,"Sold 03/16/2023",449100,2094,1426,7405.2,2,2
474,2,3,587000,"Sold 03/16/2023",578500,2550,2689,4356,2,2
475,4,3,525000,"Sold 05/12/2023",529504,2475,2373,3920.4,1,2
476,3,3,363123,"Sold 05/11/2023",348285,1925,1719,2178,2,2
477,2,2,214000,"Sold 05/10/2023",223100,1300,957,0,5,2
478,3,2,355000,"Sold 05/09/2023",331100,1800,1278,8712,1,2
479,4,4,885000,"Sold 05/09/2023",978200,4237,4602,0.59,1,1
480,4,2,435000,"Sold 05/05/2023",433100,1999,1553,10018.8,1,2
481,3,3,410000,"Sold 05/04/2023",409500,2077,2343,0.52,1,1
482,3,4,500000,"Sold 05/03/2023",499300,2600,2982,0.57,1,1
483,3,3,246000,"Sold 05/03/2023",246102,1800,1257,0,5,2
484,4,4,278000,"Sold 05/03/2023",277600,1942,1333,0,5,2
485,3,3,348680,"Sold 05/03/2023",348600,1825,1735,1785.96,2,2
486,3,1,260000,"Sold 05/02/2023",348600,1694,1092,0.46,1,1
487,3,2,350000,"Sold 05/02/2023",349600,1846,1443,7405.2,1,2
488,3,3,376000,"Sold 05/02/2023",375600,1987,2031,0.69,1,1
489,3,3,630000,"Sold 05/02/2023",629700,2600,2906,0.79,1,1
490,5,3,525000,"Sold 05/02/2023",532900,2450,2953,7405.2,1,2
491,3,2,360000,"Sold 05/01/2023",359700,1882,1709,0.82,1,1
492,3,3,430000,"Sold 05/01/2023",429100,2198,2045,6098.4,1,2
493,2,2,219900,"Sold 05/01/2023",219300,1450,966,0,5,2
494,2,2.5,365000,"Sold 04/28/2023",364900,2094,2024,0.719995409,1,1
495,3,4,500000,"Sold 04/28/2023",498600,3105,3627,2.1,1,1
496,3,3,560800,"Sold 04/28/2023",558800,2500,2756,0.81,1,1
497,3,3,199680,"Sold 04/28/2023",558800,2274,2756,2178,3,2
498,3,3,378000,"Sold 04/28/2023",377600,2145,2011,3484.8,2,2
499,5,4,600000,"Sold 04/28/2023",598300,2650,2910,8189.28,1,2
500,5,4,122000,"Sold 04/28/2023",121900,1474,2910,1.2,3,1
501,2,1,242500,"Sold 04/27/2023",241700,1373,730,0.35,1,1
502,4,4,514000,"Sold 04/27/2023",512400,2460,2854,0.33,1,1
503,3,3,417500,"Sold 04/27/2023",416200,1949,1951,304.92,2,2
504,2,3,315000,"Sold 04/27/2023",314000,1749,1302,2178,2,2
505,3,2,245000,"Sold 04/27/2023",244800,1594,1092,0,5,2
506,2,2,585000,"Sold 04/27/2023",583200,2543,1365,0,5,2
507,2,2,225000,"Sold 04/27/2023",583200,2274,1365,2178,3,2
508,2,2,225000,"Sold 04/27/2023",583200,2274,1365,2178,3,2
509,4,5,854000,"Sold 04/27/2023",851300,3753,3920,1.42,1,1
510,4,0,512000,"Sold 04/27/2023",851300,1949,3920,6969,3,2
511,4,3,512000,"Sold 04/27/2023",851300,3816,2486,6969.6,1,2
512,4,3,623140,"Sold 04/27/2023",623200,2999,3133,9408.96,1,2
513,3,2,325000,"Sold 04/26/2023",324100,1594,1080,0.69,1,1
514,3,3,425000,"Sold 04/26/2023",423600,2054,2343,0.286,1,1
515,2,3,316500,"Sold 04/26/2023",315400,1749,1349,1742.4,2,2
516,3,3,350000,"Sold 04/26/2023",348800,1889,1582,1742.4,2,2
517,3,3,400150,"Sold 04/26/2023",400200,2122,1924,2613.6,2,2
518,4,3,625140,"Sold 04/26/2023",625200,2965,3133,8058.6,1,2
519,3,3,380875,"Sold 04/26/2023",380900,2122,1924,2613.6,2,2
520,3,3,399990,"Sold 04/26/2023",392700,2100,1915,2352.24,2,2
521,4,4,549990,"Sold 04/26/2023",557300,2977,2670,5096.52,1,2
522,3,2,268000,"Sold 04/25/2023",267000,1634,1004,0.25,1,1
523,3,1,110000,"Sold 04/25/2023",109500,2199,1128,0.35,1,1
524,4,3,515000,"Sold 04/25/2023",513100,2450,2720,3.86,1,1
525,2,2,450000,"Sold 04/25/2023",448000,2791,1489,3.86,5,1
526,2,2,225000,"Sold 04/25/2023",448000,2274,1489,2613.6,3,2
527,5,4,649140,"Sold 04/25/2023",649300,3068,3456,8058.6,1,2
528,4,3,620000,"Sold 04/25/2023",617700,2965,3133,7797.24,1,2
529,3,2,390000,"Sold 04/24/2023",388800,1845,1776,1.51,1,1
530,4,4,595000,"Sold 04/24/2023",592700,2599,2940,5227.2,1,2
531,3,3,245000,"Sold 04/24/2023",245000,1769,1257,0,4,2
532,4,3,625000,"Sold 04/24/2023",622600,2965,3123,7840.8,1,2
533,3,3,314000,"Sold 04/21/2023",312500,1670,1317,2613.6,2,2
534,3,3,460000,"Sold 04/21/2023",458500,2199,2106,3049.2,1,2
535,3,3,669000,"Sold 04/21/2023",666900,2386,2579,0.68,1,1
536,3,3,250000,"Sold 04/21/2023",265000,1494,2579,5.27,3,1
537,3,3,250000,"Sold 04/21/2023",252100,1494,2579,2.47,3,1
538,3,3,250000,"Sold 04/21/2023",252100,1494,2579,2.28,3,1
539,3,3,500000,"Sold 04/21/2023",500200,2250,2383,6708.24,1,2
540,2,1,500000,"Sold 04/20/2023",498500,2800,1148,0.26,1,1
541,5,4,725000,"Sold 04/20/2023",722500,3187,3712,7840.8,1,2
542,5,2,452000,"Sold 04/20/2023",450400,2400,1354,7840.8,1,2
543,2,2,452000,"Sold 04/20/2023",480000,2400,1335,0,5,2
544,4,3,480000,"Sold 04/20/2023",478200,2199,2260,7840.8,1,2
545,3,3,340000,"Sold 04/19/2023",338200,1889,1475,0,2,2
546,4,3,542000,"Sold 04/19/2023",538200,2394,2558,8232.84,1,2
547,3,2,340000,"Sold 04/18/2023",338400,1889,1550,0.6,1,1
548,3,2,250000,"Sold 04/18/2023",290100,1952,2069,1.7,1,1
549,2,3,490000,"Sold 04/18/2023",488300,2400,1432,1306.8,2,2
550,3,2,390000,"Sold 04/18/2023",390000,1865,1502,0.51,1,1
551,5,4,665000,"Sold 04/18/2023",662700,2942,4336,0.77,1,1
552,3,3,429990,"Sold 04/18/2023",428500,2149,2185,0.571,1,1
553,3,0,50000,"Sold 04/17/2023",428500,1300,2185,0.459986226,3,1
554,3,3,430000,"Sold 04/17/2023",429500,2199,2076,0.72,1,1
555,4,2,345000,"Sold 04/14/2023",343500,2100,1725,0.29,1,1
556,2,3,445000,"Sold 04/14/2023",443000,1649,1170,871.2,2,2
557,3,3,365000,"Sold 04/14/2023",363500,1949,1625,5662.8,1,2
558,3,3,255000,"Sold 04/14/2023",363500,2276,1625,2178,3,2
559,3,3,840000,"Sold 04/14/2023",363500,1509,1625,0.979981635,3,1
560,3,3,495000,"Sold 04/14/2023",489000,2199,2146,1.29,1,1
561,4,4,839900,"Sold 04/14/2023",799400,3499,3985,0.975,1,1
562,3,2,340000,"Sold 04/13/2023",551713,1825,1069,5662.8,1,2
563,3,3,375000,"Sold 04/13/2023",358200,1997,1889,2613.6,2,2
564,3,3,390000,"Sold 04/13/2023",358200,1922,1915,2352.24,2,2
565,2,2,270000,"Sold 04/12/2023",268700,1594,1143,2178,2,2
566,3,2,325000,"Sold 04/12/2023",324900,1875,1752,1.05,1,1
567,3,2,140000,"Sold 04/12/2023",324900,1451,1752,2.159986226,3,1
568,3,2,122000,"Sold 04/12/2023",324900,1465,1752,1.4,3,1
569,4,2,434130,"Sold 04/11/2023",430600,2029,1910,0.7,1,1
570,2,2,350000,"Sold 04/10/2023",350000,1875,1656,1.14,1,1
571,4,3,3000,"Sold 04/10/2023",415100,2194,2339,0.529981635,1,1
572,3,3,345000,"Sold 04/06/2023",341700,1800,1479,0.69,1,1
573,3,3,608000,"Sold 04/06/2023",602200,2194,2555,2,1,1
574,3,3,413222,"Sold 04/06/2023",409600,1895,1678,0.7,1,1
575,2,3,290000,"Sold 04/06/2023",287200,1666,1280,1306.8,2,2
576,2,3,350000,"Sold 04/06/2023",287200,1944,1280,3.58,3,1
577,2,3,350000,"Sold 04/06/2023",346700,1942,3181,10.00998623,1,1
578,3,1,286000,"Sold 04/05/2023",283200,1749,1326,0.49,1,1
579,4,2,330000,"Sold 04/05/2023",326800,2299,1456,0.33,1,1
580,3,2,250000,"Sold 04/05/2023",247500,1594,912,0.25,1,1
581,4,6,755000,"Sold 04/05/2023",747600,3320,3884,0.89,1,1
582,3,2,300000,"Sold 04/04/2023",297000,1794,1368,0.7,1,1
583,4,3,430000,"Sold 04/04/2023",425700,2394,2002,6098.4,1,2
584,3,2,260000,"Sold 04/03/2023",257300,1749,1073,0.27,1,1
585,3,2,330000,"Sold 04/03/2023",326600,1847,1521,0.71,1,1
586,3,4,322000,"Sold 03/31/2023",318400,1909,1480,1306.8,2,2
587,4,3,550000,"Sold 03/31/2023",543900,2510,3006,0.29,1,1
588,3,2,240000,"Sold 03/31/2023",237300,1507,1093,0,5,2
589,4,5,942083,"Sold 03/31/2023",885700,3594,3862,3.75,1,1
590,3,2,288000,"Sold 03/30/2023",284700,1695,1121,0.45,1,1
591,2,2,203000,"Sold 03/30/2023",186500,1394,951,1306.8,2,2
592,3,2,364500,"Sold 03/30/2023",360400,1820,1467,0.91,1,1
593,3,2,325000,"Sold 03/30/2023",321300,1912,1751,0.55,1,1
594,3,3,430000,"Sold 03/30/2023",425100,2386,2888,10018.8,1,2
595,3,2,499000,"Sold 03/30/2023",493300,1999,1919,0.56,1,1
596,2,2,390000,"Sold 03/30/2023",385600,2400,1263,1.289990817,4,1
597,1,2,390000,"Sold 03/30/2023",385600,2054,913,0,5,2
598,3,2,275000,"Sold 03/29/2023",271800,1775,1255,0.93,1,1
599,2,1,225962,"Sold 03/28/2023",223300,1474,930,2,1,1
600,3,2,400000,"Sold 03/28/2023",399500,2208,2190,0.659986226,1,1
601,3,2,365000,"Sold 03/27/2023",360600,1798,1285,8276.4,1,2
602,3,2,272000,"Sold 03/27/2023",268800,1645,1214,0.71,1,1
603,3,3,379900,"Sold 03/27/2023",375400,1954,1980,5662.8,1,2
604,3,3,317000,"Sold 03/27/2023",313200,1870,1711,871.2,2,2
605,3,3,525000,"Sold 03/27/2023",518700,2269,2180,5227.2,1,2
606,3,3,35000,"Sold 03/27/2023",518700,1469,2180,2.009986226,3,1
607,4,3,540000,"Sold 03/27/2023",533500,2400,2558,10628.64,1,2
608,3,2,1000,"Sold 03/24/2023",291900,1794,1350,0.7,1,1
609,3,3,395000,"Sold 03/24/2023",395400,2094,1915,2352.24,2,2
610,3,3,340000,"Sold 03/24/2023",381000,1825,1735,1785.96,2,2
611,3,3,340000,"Sold 03/24/2023",381000,1900,1735,1785.96,2,2
612,3,3,530000,"Sold 03/23/2023",523100,2475,2787,0.69,1,1
613,3,3,360000,"Sold 03/23/2023",355300,1917,1781,6098.4,1,2
614,4,3,540000,"Sold 03/23/2023",543100,2400,2558,9757.44,1,2
615,3,3,345000,"Sold 03/22/2023",340400,1895,1469,1742.4,2,2
616,3,2,479000,"Sold 03/21/2023",472600,2940,2184,0.45,1,1
617,3,2,289000,"Sold 03/21/2023",285100,1848,1635,0.74,1,1
618,3,3.5,455000,"Sold 03/21/2023",448900,1995,2770,0.85,1,1
619,3,2,250000,"Sold 03/21/2023",246600,1550,1170,0.85,5,1
620,4,3,515000,"Sold 03/21/2023",514100,2746,2845,0.53,1,1
621,3,3,499990,"Sold 03/21/2023",499100,2671,2150,0.72,1,1
622,3,3,675000,"Sold 03/21/2023",673800,3606,2897,0.68,1,1
623,5,4,663000,"Sold 03/21/2023",654100,2918,3495,8276.4,1,2
624,4,3,540000,"Sold 03/21/2023",532800,2394,2558,8886.24,1,2
625,3,4,462000,"Sold 03/20/2023",455700,2700,3559,0.69,1,1
626,3,3,635000,"Sold 03/20/2023",626300,2330,2595,1.18,1,1
627,3,1,325000,"Sold 03/17/2023",320300,1500,999,9147.6,1,2
628,3,2,330000,"Sold 03/17/2023",325300,1869,1439,9583.2,1,2
629,3,2,380000,"Sold 03/17/2023",374600,2100,1747,8276.4,1,2
630,3,2,384000,"Sold 03/16/2023",379400,2045,1874,0.45,1,1
631,3,3,370000,"Sold 03/16/2023",364600,1939,1819,0.69,1,1
632,3,3,590000,"Sold 03/16/2023",581400,2686,2591,0.94,1,1
633,3,3,315900,"Sold 05/12/2023",315900,1700,1532,1742.4,2,2
634,2,3,300000,"Sold 05/12/2023",300001,1525,1296,1306.8,2,2
635,4,3,470000,"Sold 05/12/2023",460002,2600,3108,6969.6,1,2
636,5,3,516000,"Sold 05/12/2023",489200,2495,2621,7405.2,1,2
637,3,4,390000,"Sold 05/12/2023",397476,2375,2342,2613.6,2,2
638,4,3,464000,"Sold 05/11/2023",477000,2445,3014,6534,1,2
639,3,3,285000,"Sold 05/11/2023",295000,1729,1464,1306.8,2,2
640,5,3,495885,"Sold 05/11/2023",500900,2460,2674,8276.4,1,2
641,3,2,275000,"Sold 05/10/2023",278800,1849,1455,0.56,1,1
642,4,3,475000,"Sold 05/10/2023",476144,2425,3000,6534,1,2
643,4,3,466715,"Sold 05/10/2023",466700,2145,2001,8276.4,1,2
644,2,2,328623,"Sold 05/09/2023",315003,1694,1234,9147.6,1,2
645,3,3,335000,"Sold 05/09/2023",342503,1875,1356,9583.2,1,2
646,4,3,708216,"Sold 05/09/2023",342503,1875,2857,8276.4,1,2
647,3,3,395000,"Sold 05/08/2023",390002,2050,1841,6534,1,2
648,2,2,270000,"Sold 05/08/2023",270000,1500,1077,2178,2,2
649,2,3,285800,"Sold 05/08/2023",279600,1625,1379,1306.8,2,2
650,3,3,328000,"Sold 05/08/2023",330000,1999,1770,2178,2,2
651,3,3,289000,"Sold 05/05/2023",288700,1650,1394,1742.4,2,2
652,2,3,265000,"Sold 05/05/2023",264600,1550,1312,1306.8,2,2
653,3,3,775000,"Sold 05/05/2023",264600,3033,3789,1.43,1,1
654,5,3,541195,"Sold 05/05/2023",540400,2600,2950,8276.4,1,2
655,3,1,230000,"Sold 05/04/2023",229900,1550,912,0.95,6,1
656,3,3,315000,"Sold 05/04/2023",314600,1749,1611,1742.4,2,2
657,3,3,309800,"Sold 05/04/2023",309801,1749,1516,1568.16,2,2
658,2,3,289000,"Sold 05/03/2023",288600,1790,1366,6534,2,2
659,3,3,415000,"Sold 05/03/2023",414400,2199,2235,6534,1,2
660,3,4,342315,"Sold 05/03/2023",414400,1994,1733,2178,2,2
661,3,3,315000,"Sold 05/02/2023",315001,1749,1536,1742.4,2,2
662,2,3,275000,"Sold 05/02/2023",275000,1550,1293,1306.8,2,2
663,3,2,340000,"Sold 05/01/2023",339700,1886,1553,1.07,1,1
664,3,3,265000,"Sold 05/01/2023",264500,1649,1439,1306.8,2,2
665,3,3,250000,"Sold 05/01/2023",249800,1794,1621,0,2,2
666,0,2,100000,"Sold 04/28/2023",249800,1524,1621,0.689990817,3,1
667,3,3,292000,"Sold 04/28/2023",291600,1845,1468,5662.8,1,2
668,4,3,415000,"Sold 04/28/2023",414600,2074,1959,7405.2,1,2
669,3,3,310000,"Sold 04/28/2023",309800,1876,1690,1742.4,2,2
670,4,3,400000,"Sold 04/28/2023",399600,2299,2523,4356,1,2
671,4,3,343000,"Sold 04/28/2023",399600,954,2523,2178,3,2
672,4,4,374459,"Sold 04/28/2023",385000,2294,2180,2178,2,2
673,3,3,388150,"Sold 04/28/2023",381500,2145,1924,3484.8,2,2
674,4,3,480275,"Sold 04/28/2023",483300,2289,2368,8712,1,2
675,3,2.5,185000,"Sold 04/27/2023",271200,1625,1404,1306,2,2
676,4,3,420000,"Sold 04/27/2023",418700,2299,2344,6098.4,1,2
677,4,3,314000,"Sold 04/27/2023",418700,954,2344,2613,3,2
678,4,4,399040,"Sold 04/27/2023",399100,2275,2198,3920.4,2,2
679,4,3,540995,"Sold 04/27/2023",533500,2550,2950,8712,1,2
680,3,3,420230,"Sold 04/27/2023",411200,2194,2025,4356,1,2
681,5,3,599000,"Sold 04/27/2023",597100,2495,2705,8276.4,1,2
682,3,2,320000,"Sold 04/26/2023",319500,1800,1300,8276.4,1,2
683,3,2,298500,"Sold 04/26/2023",297500,1745,1219,6969.6,1,2
684,3,2,346125,"Sold 04/26/2023",345000,1794,1322,7840.8,1,2
685,2,2,262500,"Sold 04/26/2023",261600,1529,1060,2613.6,2,2
686,3,2,350000,"Sold 04/26/2023",348800,1774,1306,6969.6,1,2
687,4,3,40000,"Sold 04/26/2023",472000,2566,3129,5662,1,2
688,3,4,355000,"Sold 04/26/2023",353800,1949,1761,1742.4,2,2
689,4,3,509555,"Sold 04/26/2023",502500,2500,2729,6534,1,2
690,4,4,511015,"Sold 04/26/2023",504600,2495,2674,8712,1,2
691,4,5,600000,"Sold 04/25/2023",597800,2400,2736,0.28,1,1
692,2,3,262500,"Sold 04/25/2023",261500,1550,1305,1306.8,2,2
693,4,3,406700,"Sold 04/25/2023",405200,2194,2112,6534,1,2
694,4,3,461000,"Sold 04/25/2023",471300,2394,2491,8712,1,2
695,4,3,369900,"Sold 04/25/2023",361400,2054,1822,2613.6,2,2
696,3,3,625000,"Sold 04/24/2023",623000,2294,2595,4.1,1,1
697,3,2,305000,"Sold 04/24/2023",304000,1875,1306,7840.8,1,2
698,3,3,275000,"Sold 04/24/2023",273900,1694,1399,2178,2,2
699,3,2.5,320000,"Sold 04/24/2023",318500,1895,1629,2178,1,2
700,3,2.5,120000,"Sold 04/21/2023",318500,1473,1629,1,3,1
701,3,4,395000,"Sold 04/21/2023",393500,2250,2322,9583.2,1,2
702,2,2,250000,"Sold 04/21/2023",249300,1614,1106,4356,1,2
703,3,3,257500,"Sold 04/21/2023",259300,1832,1696,0,2,2
704,4,4,369540,"Sold 04/21/2023",369500,2294,2180,2178,2,2
705,3,4,364815,"Sold 04/21/2023",364800,1994,1733,3920.4,2,2
706,3,3,345000,"Sold 04/20/2023",344000,1895,1591,0.3,1,1
707,4,3,475000,"Sold 04/20/2023",473000,2100,2084,0.25,1,1
708,3,2,485000,"Sold 04/20/2023",483300,2054,1927,0.9,1,1
709,4,3,475000,"Sold 04/20/2023",472600,2267,2205,4791.6,1,2
710,3,2.5,320000,"Sold 04/20/2023",318900,1330,1629,4791.6,2,2
711,4,4,397040,"Sold 04/20/2023",389700,2244,2179,2613.6,2,2
712,3,2,270000,"Sold 04/19/2023",268800,1745,1063,6969.6,1,2
713,3,2,306000,"Sold 04/19/2023",304900,1807,1287,8276,1,2
714,3,3,300000,"Sold 04/19/2023",298400,1880,1764,3049.2,2,2
715,4,3,465000,"Sold 04/19/2023",463500,2450,2728,6534,1,2
716,3,3,389900,"Sold 04/19/2023",400900,2194,2037,3484.8,2,2
717,3,3,430000,"Sold 04/18/2023",428300,2250,2293,0.31,1,1
718,2,3,252525,"Sold 04/18/2023",251600,1494,1152,1306.8,2,2
719,3,3,280000,"Sold 04/18/2023",278900,1792,1502,3484.8,2,2
720,3,3,401599,"Sold 04/18/2023",392700,2194,2037,3484.8,2,2
721,3,2,231500,"Sold 04/17/2023",328600,1901,1255,45,1,1
722,3,2,350000,"Sold 04/17/2023",348700,1794,1375,8276.4,1,2
