props.dateSold,props.propertyType,props.lotAreaValue,props.address,props.variableData.text,props.variableData.type,props.zestimate,props.imgSrc,props.price,props.bedrooms,props.contingentListingType,props.longitude,props.latitude,props.listingStatus,props.zpid,props.rentZestimate,props.daysOnZillow,props.bathrooms,props.livingArea,props.country,props.currency,props.lotAreaUnit,props.hasImage
1677571200000,SINGLE_FAMILY,0.71,"701 Beckett St, Durham, NC 27712",Sold 02/28/2023,RECENTLY_SOLD,300700,https://photos.zillowstatic.com/fp/f2f48b05de8849ab5b6c451a26b1e654-p_e.jpg,295000,3,,-78.92249,36.099068,RECENTLY_SOLD,50024379,1825,-1,2,1525,USA,USD,acres,TRUE
1677571200000,SINGLE_FAMILY,3.33,"7104 Windover Dr, Durham, NC 27712",Sold 02/28/2023,RECENTLY_SOLD,509700,https://photos.zillowstatic.com/fp/b2b7a651b3dc361e418308e1f142a45d-p_e.jpg,500000,4,,-78.94265,36.12904,RECENTLY_SOLD,50025511,2450,-1,3,2412,USA,USD,acres,TRUE
1677484800000,SINGLE_FAMILY,0.5,"34 Lamb Ct, Durham, NC 27712",Sold 02/27/2023,RECENTLY_SOLD,200000,https://photos.zillowstatic.com/fp/d16abed470c3037ca7d800428db44d1d-p_e.jpg,260000,3,,-78.91503,36.090946,RECENTLY_SOLD,50023479,1845,-1,3,1835,USA,USD,acres,TRUE
1677484800000,SINGLE_FAMILY,0.37,"8 Biltmore Pl, Durham, NC 27712",Sold 02/27/2023,RECENTLY_SOLD,382300,https://photos.zillowstatic.com/fp/af3fb556888c8e0b8e39c4757c1fbb2f-p_e.jpg,375000,3,,-78.91628,36.09025,RECENTLY_SOLD,50023493,1825,-1,3,1738,USA,USD,acres,TRUE
1677225600000,SINGLE_FAMILY,9583.2,"4803 Lazyriver Dr, Durham, NC 27712",Sold 02/24/2023,RECENTLY_SOLD,351800,https://photos.zillowstatic.com/fp/e52d2f917c53a9e7950bca042e24cf6a-p_e.jpg,345000,3,,-78.890076,36.079166,RECENTLY_SOLD,50019953,1849,-1,3,1629,USA,USD,sqft,TRUE
1677139200000,SINGLE_FAMILY,9147.6,"4426 Lazyriver Dr, Durham, NC 27712",Sold 02/23/2023,RECENTLY_SOLD,316100,https://photos.zillowstatic.com/fp/7bc6a289213256b437dc7829e24ba0a6-p_e.jpg,310000,3,,-78.891945,36.074467,RECENTLY_SOLD,50020119,1849,-1,3,1549,USA,USD,sqft,TRUE
1677139200000,SINGLE_FAMILY,0.46,"1821 Atterbury Ln, Durham, NC 27712",Sold 02/23/2023,RECENTLY_SOLD,356900,https://photos.zillowstatic.com/fp/46c022ebac87837398b5ef71469ec89c-p_e.jpg,350000,3,,-78.93701,36.079098,RECENTLY_SOLD,50021759,1780,-1,2,1343,USA,USD,acres,TRUE
1677052800000,SINGLE_FAMILY,9583.2,"1236 Champions Pointe Dr, Durham, NC 27712",Sold 02/22/2023,RECENTLY_SOLD,539900,https://photos.zillowstatic.com/fp/b98c9c058458ee417b0952898a20b34d-p_e.jpg,529000,4,,-78.86441,36.113583,RECENTLY_SOLD,50023926,2450,-1,3,2446,USA,USD,sqft,TRUE
1677052800000,SINGLE_FAMILY,0.5,"2848 Green Lane Dr, Durham, NC 27712",Sold 02/22/2023,RECENTLY_SOLD,96900,https://photos.zillowstatic.com/fp/334a4ae28e14cc62c2c6da0fe4d1e148-p_e.jpg,95000,5,,-78.973785,36.069794,RECENTLY_SOLD,109915926,3711,-1,4,3574,USA,USD,acres,TRUE
1676966400000,SINGLE_FAMILY,0.46,"228 Sandlewood Dr, Durham, NC 27712",Sold 02/21/2023,RECENTLY_SOLD,295700,https://photos.zillowstatic.com/fp/8a7b359f2a5666b02dd57a834d2d36b5-p_e.jpg,290000,2,,-78.90584,36.10334,RECENTLY_SOLD,50024230,1811,-1,2,1247,USA,USD,acres,TRUE
1676620800000,SINGLE_FAMILY,0.46,"4616 Reigal Wood Rd, Durham, NC 27712",Sold 02/17/2023,RECENTLY_SOLD,402800,https://photos.zillowstatic.com/fp/f29dfa32b460d10e64c8922b83e0e1af-p_e.jpg,395000,3,,-78.941605,36.074368,RECENTLY_SOLD,50020783,1968,-1,3,1728,USA,USD,acres,TRUE
1676620800000,SINGLE_FAMILY,0.46,"5017 Gatewood Dr, Durham, NC 27712",Sold 02/17/2023,RECENTLY_SOLD,385000,https://photos.zillowstatic.com/fp/a8091a93537dd23b9a90155362bc2134-p_e.jpg,377450,3,,-78.92577,36.081093,RECENTLY_SOLD,50021937,1900,-1,2,1680,USA,USD,acres,TRUE
1676620800000,SINGLE_FAMILY,0.475,"5620 Willow Dr, Durham, NC 27712",Sold 02/17/2023,RECENTLY_SOLD,305900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.0949592590332,-78.92154693603516&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=7g0s9h5bR03SlFTF68y-0HmuOlw=",300000,3,,-78.92155,36.09496,RECENTLY_SOLD,50023363,1800,-1,2,1370,USA,USD,acres,
1676534400000,SINGLE_FAMILY,0.28,"3012 Elk Ridge Rd, Durham, NC 27712",Sold 02/16/2023,RECENTLY_SOLD,462300,https://photos.zillowstatic.com/fp/dea35808a219a69304077c7089e9a499-p_e.jpg,468000,3,,-78.95123,36.064144,RECENTLY_SOLD,50017955,2450,-1,3,1946,USA,USD,acres,TRUE
1676534400000,SINGLE_FAMILY,0.3609963269,"4806 Buttonbush Dr, Durham, NC 27712",Sold 02/16/2023,RECENTLY_SOLD,369200,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.0779914855957,-78.88755798339844&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gOEUsoy90mfgspWEhUazjl7jdVc=",362000,3,,-78.88756,36.07799,RECENTLY_SOLD,50020080,1893,-1,2.5,1513,USA,USD,acres,
1676534400000,SINGLE_FAMILY,0.46,"4718 Buttonbush Dr, Durham, NC 27712",Sold 02/16/2023,RECENTLY_SOLD,369200,https://photos.zillowstatic.com/fp/5cf943dcdf403db50de1d2fad060b1fa-p_e.jpg,362000,3,,-78.88813,36.077282,RECENTLY_SOLD,50020084,1849,-1,3,1641,USA,USD,acres,TRUE
1676534400000,SINGLE_FAMILY,0.3,"6 Queensland Ct, Durham, NC 27712",Sold 02/16/2023,RECENTLY_SOLD,469100,https://photos.zillowstatic.com/fp/a99d5d5e23b8df9ab78e1d6a25944062-p_e.jpg,460000,4,,-78.936005,36.083992,RECENTLY_SOLD,59714468,3424,-1,3,3081,USA,USD,acres,TRUE
1676534400000,SINGLE_FAMILY,10018.8,"1501 Autumn Ridge Dr, Durham, NC 27712",Sold 02/16/2023,RECENTLY_SOLD,571100,https://photos.zillowstatic.com/fp/12cbbc75ad35044f804980a6c49ca496-p_e.jpg,560000,4,,-78.93887,36.08496,RECENTLY_SOLD,59714490,3399,-1,3,3251,USA,USD,sqft,TRUE
1676361600000,SINGLE_FAMILY,0.557,"1009 Crescent Moon Ct, Durham, NC 27712",Sold 02/14/2023,RECENTLY_SOLD,693500,https://photos.zillowstatic.com/fp/85026683b1cad6c70d2e2f26e616228f-p_e.jpg,680000,3,,-78.95734,36.04862,RECENTLY_SOLD,305924960,3370,-1,3,3211,USA,USD,acres,TRUE
1675756800000,SINGLE_FAMILY,0.512,"110 Vantage Ct, Durham, NC 27712",Sold 02/07/2023,RECENTLY_SOLD,386600,https://photos.zillowstatic.com/fp/6ae0236a1d238d93427ad9bb753caabf-p_e.jpg,379000,3,,-78.90112,36.09923,RECENTLY_SOLD,50024165,2094,-1,3,2290,USA,USD,acres,TRUE
1675324800000,SINGLE_FAMILY,0.7,"1508 Open Air Camp Rd, Durham, NC 27712",Sold 02/02/2023,RECENTLY_SOLD,285700,https://photos.zillowstatic.com/fp/d3979104c3678a2e0ad1af00af28ffd5-p_e.jpg,280000,3,,-78.93869,36.07626,RECENTLY_SOLD,50021679,1770,-1,2,1300,USA,USD,acres,TRUE
1675152000000,SINGLE_FAMILY,0.406,"3107 Mellwood Dr, Durham, NC 27712",Sold 01/31/2023,RECENTLY_SOLD,408100,https://photos.zillowstatic.com/fp/c84dbc8e4b0a48e6eb3165daea64a314-p_e.jpg,400000,3,,-78.95115,36.065266,RECENTLY_SOLD,50017914,2450,-1,3,1941,USA,USD,acres,TRUE
1675152000000,SINGLE_FAMILY,0.6,"1824 Grady Dr, Durham, NC 27712",Sold 01/31/2023,RECENTLY_SOLD,397900,https://photos.zillowstatic.com/fp/8419d78d9b2543a31db4c500205d05b9-p_e.jpg,390000,3,,-78.93759,36.08223,RECENTLY_SOLD,50021741,1841,-1,2,1625,USA,USD,acres,TRUE
1675152000000,SINGLE_FAMILY,8276.4,"807 Amaryllis Ln, Durham, NC 27712",Sold 01/31/2023,RECENTLY_SOLD,397900,https://photos.zillowstatic.com/fp/9402c57ce178615fea34a8a996754979-p_e.jpg,390000,4,,-78.916405,36.09666,RECENTLY_SOLD,98199152,2145,-1,3,0,USA,USD,sqft,TRUE
1674806400000,SINGLE_FAMILY,0.46,"7709 Grand Lillie Dr, Durham, NC 27712",Sold 01/27/2023,RECENTLY_SOLD,321300,https://photos.zillowstatic.com/fp/34dd6e2239bced69b7d4c4dd8ff3bb12-p_e.jpg,315000,3,,-78.940735,36.117077,RECENTLY_SOLD,50024718,1590,-1,2,1149,USA,USD,acres,TRUE
1674720000000,SINGLE_FAMILY,1.791988062,"3347 Rose Of Sharon Rd, Durham, NC 27712",Sold 01/26/2023,RECENTLY_SOLD,316100,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.05455017089844,-78.95438385009766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=tCj7AKA7_N4nIV9ZXo0swEjaff4=",310000,1,,-78.954384,36.05455,RECENTLY_SOLD,50017776,1687,-1,1,1296,USA,USD,acres,
1674720000000,SINGLE_FAMILY,0.83,"5 Hallbrook Ct, Durham, NC 27712",Sold 01/26/2023,RECENTLY_SOLD,571100,https://photos.zillowstatic.com/fp/0884fadc30fc66495b98f119059a0af8-p_e.jpg,560000,5,,-78.85844,36.130585,RECENTLY_SOLD,50027761,3639,-1,4,3738,USA,USD,acres,TRUE
1674547200000,SINGLE_FAMILY,0.54,"16 Shelburn Ct, Durham, NC 27712",Sold 01/24/2023,RECENTLY_SOLD,462300,https://photos.zillowstatic.com/fp/4e9cfd3533b2c79c9ff9263695071d8a-p_e.jpg,416000,4,,-78.88028,36.088657,RECENTLY_SOLD,50022236,2340,-1,3,2430,USA,USD,acres,TRUE
1673942400000,SINGLE_FAMILY,1.14,"5215 N Willowhaven Dr, Durham, NC 27712",Sold 01/17/2023,RECENTLY_SOLD,435700,https://photos.zillowstatic.com/fp/237ad6efa0843a0c6bc87eaa4e3f6742-p_e.jpg,427500,3,,-78.962494,36.081394,RECENTLY_SOLD,50021210,2650,-1,2,2149,USA,USD,acres,TRUE
1673942400000,SINGLE_FAMILY,0.47,"5208 Memory Ln, Durham, NC 27712",Sold 01/17/2023,RECENTLY_SOLD,304700,https://photos.zillowstatic.com/fp/e9509a7b165d81263fcb687ef4ad28fd-p_e.jpg,299000,3,,-78.93057,36.085217,RECENTLY_SOLD,50021801,1841,-1,3,1485,USA,USD,acres,TRUE
1673942400000,SINGLE_FAMILY,5619.24,"603 Latta Cir, Durham, NC 27712",Sold 01/17/2023,RECENTLY_SOLD,356700,https://photos.zillowstatic.com/fp/0ce6f0a9da9bc232ecb8c202429371a5-p_e.jpg,350000,3,,-78.93176,36.079006,RECENTLY_SOLD,59714304,1799,-1,2,1418,USA,USD,sqft,TRUE
1673337600000,SINGLE_FAMILY,0.26,"2 Big Bluff Pl, Durham, NC 27712",Sold 01/10/2023,RECENTLY_SOLD,320800,https://photos.zillowstatic.com/fp/7546de0c9e22510b2c8c83d4c3826aec-p_e.jpg,314600,3,,-78.89037,36.07639,RECENTLY_SOLD,50020092,1849,-1,3,1545,USA,USD,acres,TRUE
1673337600000,SINGLE_FAMILY,0.48,"1826 Grady Dr, Durham, NC 27712",Sold 01/10/2023,RECENTLY_SOLD,334600,https://photos.zillowstatic.com/fp/d3ea759fc31e147ca3b525238cd99839-p_e.jpg,328500,3,,-78.93789,36.082085,RECENTLY_SOLD,50021740,1741,-1,2,1307,USA,USD,acres,TRUE
1673251200000,SINGLE_FAMILY,1.03,"238 Goodwin Rd, Durham, NC 27712",Sold 01/09/2023,RECENTLY_SOLD,376800,https://photos.zillowstatic.com/fp/0c2756a3956f655eb710428b28904964-p_e.jpg,370000,3,,-78.904915,36.092396,RECENTLY_SOLD,50023657,1884,-1,2,1740,USA,USD,acres,TRUE
1672992000000,SINGLE_FAMILY,0.94,"6806 Calais Dr, Durham, NC 27712",Sold 01/06/2023,RECENTLY_SOLD,422500,https://photos.zillowstatic.com/fp/34a67162963641af4bcfe7154df40dc3-p_e.jpg,415000,3,,-78.96127,36.09946,RECENTLY_SOLD,50024607,2250,-1,3,1930,USA,USD,acres,TRUE
1672905600000,SINGLE_FAMILY,0.823,"1110 Stonebridge Dr, Durham, NC 27712",Sold 01/05/2023,RECENTLY_SOLD,799200,https://photos.zillowstatic.com/fp/f26f2e9909921cc0969c39ab337bc3bb-p_e.jpg,785000,5,,-78.86174,36.12316,RECENTLY_SOLD,50027709,3929,-1,4,4561,USA,USD,acres,TRUE
1672819200000,SINGLE_FAMILY,0.27,"5613 Carey Pl, Durham, NC 27712",Sold 01/04/2023,RECENTLY_SOLD,478500,https://photos.zillowstatic.com/fp/d66f35282ac1e44d5ea44ff059268b72-p_e.jpg,470000,4,,-78.943306,36.08748,RECENTLY_SOLD,70922158,3399,-1,3,3102,USA,USD,acres,TRUE
1672732800000,SINGLE_FAMILY,7405.2,"1225 E Pointe Dr, Durham, NC 27712",Sold 01/03/2023,RECENTLY_SOLD,423500,https://photos.zillowstatic.com/fp/eecac019d0424ac5bef4010dc5b2769b-p_e.jpg,415985,4,,-78.85946,36.12665,RECENTLY_SOLD,98191642,3816,-1,4,3071,USA,USD,sqft,TRUE
1672387200000,SINGLE_FAMILY,0.57,"529 Walsenburg Dr, Durham, NC 27712",Sold 12/30/2022,RECENTLY_SOLD,305200,https://photos.zillowstatic.com/fp/57d69b41808e08397e3c1fe105fd3f18-p_e.jpg,300000,3,,-78.92193,36.093025,RECENTLY_SOLD,50023367,1831,-1,2,1436,USA,USD,acres,TRUE
1672300800000,SINGLE_FAMILY,0.42,"1003 Woodhall Ln, Durham, NC 27712",Sold 12/29/2022,RECENTLY_SOLD,446100,https://photos.zillowstatic.com/fp/009e1f82c15d2f7f67133f38663ce621-p_e.jpg,438438,4,,-78.85962,36.124863,RECENTLY_SOLD,98204383,2450,-1,3,2455,USA,USD,acres,TRUE
1672214400000,SINGLE_FAMILY,0.83,"821 Snow Hill Rd, Durham, NC 27712",Sold 12/28/2022,RECENTLY_SOLD,381500,https://photos.zillowstatic.com/fp/ac2c6a5a2e322ded1b573722b3cfe3aa-p_e.jpg,374900,3,,-78.89014,36.10812,RECENTLY_SOLD,50023896,1794,-1,2,1320,USA,USD,acres,TRUE
1672128000000,SINGLE_FAMILY,0.28,"4717 High Meadow Rd, Durham, NC 27712",Sold 12/27/2022,RECENTLY_SOLD,289900,https://photos.zillowstatic.com/fp/578ea0e28edec76553c4508a6b5c419f-p_e.jpg,285000,3,,-78.90506,36.074097,RECENTLY_SOLD,50020450,1727,-1,2,1455,USA,USD,acres,TRUE
1671696000000,SINGLE_FAMILY,0.391,"6 Iron Tree Ct, Durham, NC 27712",Sold 12/22/2022,RECENTLY_SOLD,518300,https://photos.zillowstatic.com/fp/f0a74ec2ae59aeda11b9d30b94644b48-p_e.jpg,510000,3,,-78.850845,36.128452,RECENTLY_SOLD,50027866,2145,-1,3,2483,USA,USD,acres,TRUE
1671696000000,SINGLE_FAMILY,10018.8,"1206 E Pointe Dr, Durham, NC 27712",Sold 12/22/2022,RECENTLY_SOLD,468500,https://photos.zillowstatic.com/fp/3ee210728ae408d88512bceb1b91ceae-p_e.jpg,461000,4,,-78.86142,36.12594,RECENTLY_SOLD,98211715,3610,-1,4,3250,USA,USD,sqft,TRUE
1671609600000,SINGLE_FAMILY,0.34,"4721 Buttonbush Dr, Durham, NC 27712",Sold 12/21/2022,RECENTLY_SOLD,353100,https://photos.zillowstatic.com/fp/279506f3dff5d8e43da73a63a158000b-p_e.jpg,347500,3,,-78.888756,36.07797,RECENTLY_SOLD,50020075,1846,-1,3,1632,USA,USD,acres,TRUE
1671609600000,SINGLE_FAMILY,1.07,"2416 Dawn Trl, Durham, NC 27712",Sold 12/21/2022,RECENTLY_SOLD,609700,https://photos.zillowstatic.com/fp/0ba0093ea68c85e158deafc091307eb8-p_e.jpg,600000,3,,-78.96148,36.07263,RECENTLY_SOLD,50020856,3800,-1,4,3421,USA,USD,acres,TRUE
1671609600000,SINGLE_FAMILY,0.63,"308 Crestview Dr, Durham, NC 27712",Sold 12/21/2022,RECENTLY_SOLD,279800,https://photos.zillowstatic.com/fp/8cbbe3cf183ee0b2a6acc90719e792d9-p_e.jpg,270000,3,,-78.90279,36.08367,RECENTLY_SOLD,50022409,1791,-1,2,1533,USA,USD,acres,TRUE
1671436800000,SINGLE_FAMILY,0.26,"4106 Lazyriver Ln, Durham, NC 27712",Sold 12/19/2022,RECENTLY_SOLD,335300,https://photos.zillowstatic.com/fp/268aa033c7dc2096dc98863c8cfd407a-p_e.jpg,330000,3,,-78.89177,36.08005,RECENTLY_SOLD,50019928,1846,-1,3,1604,USA,USD,acres,TRUE
1671436800000,SINGLE_FAMILY,1.23,"123 Laurston Ct, Durham, NC 27712",Sold 12/19/2022,RECENTLY_SOLD,111800,https://photos.zillowstatic.com/fp/dc9488696321c3600071212fe3ea6645-p_e.jpg,800000,4,,-78.955124,36.090073,RECENTLY_SOLD,98200546,2900,-1,3,2641,USA,USD,acres,TRUE
1671177600000,SINGLE_FAMILY,0.27,"1608 Autumn Ridge Dr, Durham, NC 27712",Sold 12/16/2022,RECENTLY_SOLD,456000,https://photos.zillowstatic.com/fp/2860c17aa75c29c0d434a89a0bd10288-p_e.jpg,449000,4,,-78.94107,36.08545,RECENTLY_SOLD,59714496,3399,-1,3,2922,USA,USD,acres,TRUE
1671091200000,SINGLE_FAMILY,0.33,"3104 Ridgestone Pkwy, Durham, NC 27712",Sold 12/15/2022,RECENTLY_SOLD,467100,https://photos.zillowstatic.com/fp/55c0ed6008fe7fca6482143251d8eb45-p_e.jpg,460000,5,,-78.94614,36.064102,RECENTLY_SOLD,50018007,2838,-1,3,2365,USA,USD,acres,TRUE
1671091200000,SINGLE_FAMILY,0.31,"4814 Guinevere Ct, Durham, NC 27712",Sold 12/15/2022,RECENTLY_SOLD,361500,https://photos.zillowstatic.com/fp/d53c8ccb4d7b58e0b2602aa4071d9906-p_e.jpg,356000,3,,-78.938065,36.07876,RECENTLY_SOLD,50021754,1780,-1,2,1356,USA,USD,acres,TRUE
1671004800000,SINGLE_FAMILY,0.423,"6 Brown Bark Ct, Durham, NC 27712",Sold 12/14/2022,RECENTLY_SOLD,446700,https://photos.zillowstatic.com/fp/13aca03a4b84789895d8fe1100ecf2f2-p_e.jpg,440000,3,,-78.89828,36.083366,RECENTLY_SOLD,50019842,2100,-1,3,2297,USA,USD,acres,TRUE
1671004800000,SINGLE_FAMILY,0.39,"5 Horizon Cir, Durham, NC 27712",Sold 12/14/2022,RECENTLY_SOLD,497500,https://photos.zillowstatic.com/fp/cd9eaf1ea0e602b6492e2fb617c82f4a-p_e.jpg,490000,3,,-78.97868,36.075138,RECENTLY_SOLD,61727572,2870,-1,3,2599,USA,USD,acres,TRUE
1670832000000,SINGLE_FAMILY,0.3029843893,"4802 High Meadow Rd, Durham, NC 27712",Sold 12/12/2022,RECENTLY_SOLD,206000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.07563781738281,-78.90560150146484&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=V3TR5EPemuw1h2h3wqDk8YH6NmY=",203000,3,,-78.9056,36.075638,RECENTLY_SOLD,50020496,1535,-1,1.5,1136,USA,USD,acres,
1670832000000,SINGLE_FAMILY,2.53,"5116 Stephens Ln, Durham, NC 27712",Sold 12/12/2022,RECENTLY_SOLD,446600,https://photos.zillowstatic.com/fp/77747b73a9d37a929407cd6e82dd6aba-p_e.jpg,440000,3,,-78.896385,36.086494,RECENTLY_SOLD,50022338,1999,-1,2,1894,USA,USD,acres,TRUE
1670832000000,SINGLE_FAMILY,0.81,"2102 Snow Hill Rd, Durham, NC 27712",Sold 12/12/2022,RECENTLY_SOLD,324800,https://photos.zillowstatic.com/fp/a7f6f13fdd85c58acce6a9cf1d1a1314-p_e.jpg,320000,3,,-78.86606,36.100964,RECENTLY_SOLD,50023872,1939,-1,2,1713,USA,USD,acres,TRUE
1670572800000,SINGLE_FAMILY,0.454,"326 Bywood Dr, Durham, NC 27712",Sold 12/09/2022,RECENTLY_SOLD,339900,https://photos.zillowstatic.com/fp/1df5663b014d76bf714201a2e4276358-p_e.jpg,335000,4,,-78.91342,36.11204,RECENTLY_SOLD,50025059,2194,-1,3,2291,USA,USD,acres,TRUE
1670486400000,SINGLE_FAMILY,1.189990817,"2618 Rothbury Dr, Durham, NC 27712",Sold 12/08/2022,RECENTLY_SOLD,402300,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.0882568359375,-78.95820617675781&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=jqYfgQYBwQe_lOwa2lvpqIQ2Dr0=",120000,3,,-78.958206,36.088257,RECENTLY_SOLD,50023132,1994,-1,2.5,1874,USA,USD,acres,
1670486400000,SINGLE_FAMILY,6098.4,"454 Walsenburg Dr, Durham, NC 27712",Sold 12/08/2022,RECENTLY_SOLD,404700,https://photos.zillowstatic.com/fp/d785d5d3bec4cd0c8b698254df17ce35-p_e.jpg,399000,3,,-78.920074,36.093826,RECENTLY_SOLD,109901150,2077,-1,3,2101,USA,USD,sqft,TRUE
1670486400000,SINGLE_FAMILY,6534,"828 Briana Dr, Durham, NC 27712",Sold 12/08/2022,RECENTLY_SOLD,436200,https://photos.zillowstatic.com/fp/536680d74209062280d82fd3e1248315-p_e.jpg,430000,5,,-78.91872,36.09446,RECENTLY_SOLD,109920436,2999,-1,4,2963,USA,USD,sqft,TRUE
1670313600000,SINGLE_FAMILY,2.29,"5003 Old Trail Dr, Durham, NC 27712",Sold 12/06/2022,RECENTLY_SOLD,886300,https://photos.zillowstatic.com/fp/4cdc2d5b45d671fbe118b9ce2f0d40c7-p_e.jpg,874000,4,,-78.864204,36.130173,RECENTLY_SOLD,50027809,4311,-1,4,4257,USA,USD,acres,TRUE
1669968000000,SINGLE_FAMILY,0.275,"4808 Lazyriver Dr, Durham, NC 27712",Sold 12/02/2022,RECENTLY_SOLD,353700,https://photos.zillowstatic.com/fp/29c5c4c138a556b8d6a0e2e01623f586-p_e.jpg,349000,3,,-78.88965,36.079826,RECENTLY_SOLD,50020058,1859,-1,2,1563,USA,USD,acres,TRUE
1669968000000,SINGLE_FAMILY,0.898989899,"214 Country Club Dr, Durham, NC 27712",Sold 12/02/2022,RECENTLY_SOLD,440900,https://photos.zillowstatic.com/fp/5e45c185fa44a84afbc51540560ce545-p_e.jpg,435000,3,,-78.969864,36.07353,RECENTLY_SOLD,50021019,1999,-1,3,1778,USA,USD,acres,TRUE
1669795200000,SINGLE_FAMILY,0.58,"3107 Deerchase Wynd, Durham, NC 27712",Sold 11/30/2022,RECENTLY_SOLD,503600,https://photos.zillowstatic.com/fp/6f645f19259964b845037f5ba80d4905-p_e.jpg,496775,4,,-78.95472,36.06397,RECENTLY_SOLD,50017763,3639,-1,3,2916,USA,USD,acres,TRUE
1669708800000,SINGLE_FAMILY,2.54,"1025 Lakeside Dr, Durham, NC 27712",Sold 11/29/2022,RECENTLY_SOLD,496400,https://photos.zillowstatic.com/fp/b3b25010436165831bab981cb8b57939-p_e.jpg,490000,3,,-78.8881,36.09116,RECENTLY_SOLD,50022314,2045,-1,2,2092,USA,USD,acres,TRUE
1669622400000,SINGLE_FAMILY,0.92,"2639 Umstead Rd, Durham, NC 27712",Sold 11/28/2022,RECENTLY_SOLD,572300,https://photos.zillowstatic.com/fp/fa9dc4deb5930a8d6d77379ff471810e-p_e.jpg,565000,2,,-78.967834,36.075314,RECENTLY_SOLD,50020946,2684,-1,2,2375,USA,USD,acres,TRUE
1669190400000,SINGLE_FAMILY,1.596992654,"1301 Infinity Rd, Durham, NC 27712",Sold 11/23/2022,RECENTLY_SOLD,307000,https://photos.zillowstatic.com/fp/eeba68c7602d032a130635cbf1ef3435-p_e.jpg,150000,3,,-78.88451,36.0853,RECENTLY_SOLD,50019747,1668,-1,1,1740,USA,USD,acres,TRUE
1669190400000,SINGLE_FAMILY,0.47,"5706 Willow Dr, Durham, NC 27712",Sold 11/23/2022,RECENTLY_SOLD,295500,https://photos.zillowstatic.com/fp/7b8e2e2e7de988da35782c38d544adc4-p_e.jpg,292000,3,,-78.92156,36.096287,RECENTLY_SOLD,50023359,1594,-1,2,1248,USA,USD,acres,TRUE
1669104000000,SINGLE_FAMILY,0.26,"4219 Bluffs Ln, Durham, NC 27712",Sold 11/22/2022,RECENTLY_SOLD,275700,https://photos.zillowstatic.com/fp/e0f464c84c9e32e474745759af130430-p_e.jpg,272500,3,,-78.89506,36.08059,RECENTLY_SOLD,50020156,1800,-1,2,1395,USA,USD,acres,TRUE
1669104000000,SINGLE_FAMILY,10454.4,"406 Loblolly Dr, Durham, NC 27712",Sold 11/22/2022,RECENTLY_SOLD,490700,https://photos.zillowstatic.com/fp/561db21785db804daaf1576285bd7b87-p_e.jpg,485000,4,,-78.85377,36.125248,RECENTLY_SOLD,50027802,2495,-1,3,2805,USA,USD,sqft,TRUE
1669017600000,SINGLE_FAMILY,0.5509871442,"139 Fleming Dr, Durham, NC 27712",Sold 11/21/2022,RECENTLY_SOLD,393800,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.04841995239258,-78.96648406982422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MgCTqAu07TS5P7PdLw9jzhkhHIA=",250000,4,,-78.966484,36.04842,RECENTLY_SOLD,50017276,1999,-1,1.5,1578,USA,USD,acres,
1669017600000,SINGLE_FAMILY,9147.6,"4422 Lazyriver Dr, Durham, NC 27712",Sold 11/21/2022,RECENTLY_SOLD,403700,https://photos.zillowstatic.com/fp/1c48e3f7d942022ab8fa87676aac65e3-p_e.jpg,399000,3,,-78.89225,36.07416,RECENTLY_SOLD,50020312,1854,-1,3,1694,USA,USD,sqft,TRUE
1669017600000,SINGLE_FAMILY,0.482,"520 Wildwood Dr, Durham, NC 27712",Sold 11/21/2022,RECENTLY_SOLD,435000,https://photos.zillowstatic.com/fp/035695efc6dd75c8bb2f76db41e1c491-p_e.jpg,430000,4,,-78.9224,36.073517,RECENTLY_SOLD,50020649,1944,-1,3,1710,USA,USD,acres,TRUE
1669017600000,SINGLE_FAMILY,0.644,"900 Goodwin Rd, Durham, NC 27712",Sold 11/21/2022,RECENTLY_SOLD,339900,https://photos.zillowstatic.com/fp/4c9a1f040887ec9dfa4e81cfcc5d74dd-p_e.jpg,336000,3,,-78.89008,36.09418,RECENTLY_SOLD,50022308,1575,-1,2,1202,USA,USD,acres,TRUE
